textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
5663ae8e09, story of my life,neutral,noon,60-70,Iceland,341243,100250,3
d218dfd8ef,"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",negative,night,70-100,India,1380004385,2973190,464
96fd6b9b51,Just talked to Anthony Rapp. Face to face. !!!!!,neutral,morning,0-20,Indonesia,273523615,1811570,151
e48295fae4,I`ll also have to fix that in iTunes when blip.tv changes the URL since that`s part of the RSS feed,neutral,noon,21-30,Iran,83992949,1.63E+06,52
b4d97ce5d0, well sure hope they can do that...,neutral,night,31-45,Iraq,40222493,434320,93
600c1c5e3e,"fun night tonight, and my house looks so purrrty. Until tomorrow when the kids come home",positive,morning,46-60,Ireland,4937786,68890,72
22d01691d4,"Oh yea, and I feel really feckin tired today !",negative,noon,60-70,Israel,8655535,21640,400
fc85663b60,nothing right now to do,neutral,night,70-100,Italy,60461826,294140,206
4dc164e720,i look like a horse in my sam`s club card picture because i couldn`t find my hair brush. hahaha possibly getting noah tomorrow,neutral,morning,0-20,Jamaica,2961167,10830,273
9782804e9a,stuck in huge traffic jam,negative,noon,21-30,Japan,126476461,364555,347
0acf4e4fd9,_pax That sucks.,negative,night,31-45,Jordan,10203134,88780,115
fac362e16d, so cool! if only i could call! my phone won`t let me calll the number!,positive,morning,46-60,Kazakhstan,18776707,2699700,7
842059af9e, I think I might get some of that today.  My throat is killing me! It feels like it`s in my lungs,negative,noon,60-70,Kenya,53771296,569140,94
9aadd73fe8,Moveout should be fun. Thank you VT students for working to make VT the best that it can possibly be,positive,night,70-100,Kiribati,119449,8.10E+02,147
1a66a7b570,The Barry Gibb Talk show!!!!!,neutral,morning,0-20,Kuwait,4270571,17820,240
235927fc9a,Yikes. That poor girl on BGT. That was quite hard to watch,negative,noon,21-30,Kyrgyzstan,6524195,191800,34
3b5692f59c,"My back is all kinds of messed up, and Strudel is going to live in another town until we move, I`m going to miss the little runt",negative,night,31-45,Laos,7275560,230800,32
82a6805fb2, am alive   but at work   finish at 1300   sun is out,neutral,morning,46-60,Latvia,1886198,62200,30
212bd2774f,omg himym! one of the best shows on earth,positive,noon,60-70,Lebanon,6825445,10230,667
f0b0d89e03,add me on myspace?? www.myspace.com/pwnage_org  -> pcFOpc,neutral,night,70-100,Lesotho,2142249,30360,71
6591bb4cd6,"Maaaaaan what a lovely day, shame that the ice-cream man near our workplace decided there was business elsewhere before we got a 99",neutral,morning,0-20,Liberia,5057681,96320,53
fd8467ba4c, I`m proud of You Solange.,positive,noon,21-30,Libya,6871292,1759540,4
4fde77a762,At wrk  ...gtta come back tonite,neutral,night,31-45,Liechtenstein,38128,160,238
abbb5ae185,craving a king sized snickers,neutral,morning,46-60,Lithuania,2722289,6.27E+04,43
af588f4eaa, I do have one coloured one on my leg.  Its a butterfly filled with colour!  x,neutral,noon,60-70,Luxembourg,625978,2590,242
b204f5fab6,"Okay, so now I want to scream....Idk why this one doc has done this to me 3 days this week!!!!RRRRR.",neutral,night,70-100,Madagascar,27691018,581795,48
0c57b47f8b, kids will not eat salad so they getting crisps only salad for me and mr can make his bloody own,negative,morning,0-20,Malawi,19129952,94280,203
458ea16c97," ooooo I was/am using the iPhone version, I just use the web and sometimes twidget on my mac",neutral,noon,21-30,Malaysia,32365999,328550,99
b3fbf67bbb,No betta nest  I think despite the heater it gets too chilly at night,negative,night,31-45,Maldives,540544,300,1802
0fab20efdf, aw.  I`m glad you do. Where would we be with out one?,positive,morning,46-60,Mali,20250833,1220190,17
22e66a73af," oh, /me still hasn`t got around to starting it",neutral,noon,60-70,Malta,441543,320,1380
9389b2e59d," LOL. dood, i love you and miss you.",neutral,night,70-100,Marshall Islands,59190,180,329
093d8392dd, Yay! I too had some joy in that department,positive,morning,0-20,Mauritania,4649658,1030700,5
f2296b62dc, bamboo/jade green !,neutral,noon,21-30,Mauritius,1271768,2.03E+03,626
f187babace, or lester....pitcher for the red sox,neutral,night,31-45,Mexico,128932753,1943950,66
7cf8a555d9,happppppyyyy mothersdayyyyyyyyy  mummy you are the best,positive,morning,46-60,Micronesia,115023,700,164
79077139d8, Ohhhhh how I miss the Brunch,negative,noon,60-70,Moldova,4033963,32850,123
c7a7e81bb9,WELL i do not think i am getting a call anytime soon. PAINTING MY NAILS!,neutral,night,70-100,Monaco,39242,1,26337
175ba4ef80,   I`m a Metsies fan also! Boo Hoo,positive,morning,0-20,Mongolia,3278290,1553560,2
2de93005e9,Enjoying afternoon tea with my friends.. Cake delicacies equal sweet time,positive,noon,21-30,Montenegro,628066,13450,47
f01d624c6d,"Hey guys, this is group for people who belong to 'Pune Institute of Compute Technology' college, Pune   via http://twibes.com/group/PICT",neutral,night,31-45,Morocco,36910560,446300,83
7357751519, You realllllllllly just said that didn`t you?,neutral,morning,46-60,Mozambique,31255435,786380,40
a429255434,G`day  Thanx for following.,positive,noon,60-70,Myanmar (formerly Burma),54409800,653290,83
33bd28dd68,"Gonna miss you Nanna & Bampa, She going to the lake disdrict ):  Omg !! got disney channel. Miss you baby matt  Love you x Will do mitchel",neutral,night,70-100,Namibia,2540905,8.23E+05,3
c70d6750e8,Miley Cyrus = great actress,positive,morning,0-20,Nauru,10824,20,541
76dbf5ffbd,"Home from Jack`s now, can`t say I`m too happy about that either",negative,noon,21-30,Nepal,29136808,143350,203
fdcdaf7a46," what`s up? Not much, just listening to music  I`m in TX",neutral,night,31-45,Netherlands,17134872,33720,508
78dcea89e3,_sweetye I hope so,positive,morning,46-60,New Zealand,4822233,263310,18
ce4bc59c8b,Steve Aoki  sorry. May b nxt time.,negative,noon,60-70,Nicaragua,6624554,120340,55
e05cd2ab1a, I might have guessed a crafty lady like you would have a laminator  Mine is a very cheap one but it worked brilliantly,neutral,night,70-100,Niger,24206644,1266700,19
acfef59856," Well actually - Larin is my name. The 'model' is what I do  (besides sleeping, crawling, etc..)",neutral,morning,0-20,Nigeria,206139589,910770,226
97bf5eb66b, supposed to be visiting Austin Sun-Thurs..but not feeling well since vaca.  Would`ve said hello for sure!,negative,noon,21-30,North Korea,25778816,120410,214
e76fa72e9a, Do tell...,neutral,night,31-45,North Macedonia,2083374,25220,83
f106cb10b4,sittin by the fire...yes!,neutral,morning,46-60,Norway,5421241,3.65E+05,15
b5e4ae34b8,omg trying to fix pic but its not working!!!! ugh also mom wont let me sleep over sanzz!!!!!  bad day!!!!,negative,noon,60-70,Oman,5106626,309500,16
f87c061e38,"is at my grandma`s place with my mum, celebrating mothers` day in 3 generations. The 4th will come",positive,night,70-100,Pakistan,220892340,770880,287
e8fa64dd65,so during that whole whole addiction talk with my brother and that lady....i broke down and couldnt help but cry,negative,morning,0-20,Palau,18094,460,39
989c52ac8d,Waaaa. I ran my machine problem! Yeah!,neutral,noon,21-30,Palestine State,5101414,6020,847
faee0d91de,"_onfire I think Letitia is still trying to upload the digital, they were having problems before. I am sure she will let us know",negative,night,31-45,Panama,4314767,74340,58
f3cdaee70b,I wish I could just go for a drive..or a movie or the store..I just wanna be alone,negative,morning,46-60,Papua New Guinea,8947024,452860,20
f8cc1d84d3,"sitting here with Nathan, Eddie & Brenden chilling out at 1 AM, haha great day, I love my life!",positive,noon,60-70,Paraguay,7132538,397300,18
01b880087d,it doesn`t feel like a friday,neutral,night,70-100,Peru,32971854,1280000,26
3de5940981, ahahaha okay deal  now i only have to snuff hermione out,neutral,morning,0-20,Philippines,109581078,298170,368
1dc2c32163,There is something wrong with me! I`m so tired I can barely keep my eyes open. Yet all I`ve done for the last 3hrs is toss & turn in bed,negative,noon,21-30,Poland,37846611,3.06E+05,124
c6dc225377, it is sooo hard.... truck and fish please,negative,night,31-45,Portugal,10196709,91590,111
e4d617243a,_Blue - the chauffeur from 'Some Kind of Wonderful' was my idea of a perfect woman,positive,morning,46-60,Qatar,2881053,11610,248
492306caf1,Bummer... I missed Taylor Swift on the Today show!  Those were my only plans for the day!!!,negative,noon,60-70,Romania,19237691,230170,84
7dc90600fd,correction...a hot coco in my NKOTB cup  what a sweety!!!!,positive,night,70-100,Russia,145934462,16376870,9
cf86bc34f2," Nah, could use a hug or three, but even that option is 2,000 miles away!",neutral,morning,0-20,Rwanda,12952218,24670,525
0370c393f0,I`m not looking forward to the crazy commute come with everything that`s going on down here,neutral,noon,21-30,Saint Kitts and Nevis,53199,260,205
813d073693,instant-messaging with two of my favourite conversation guys,positive,night,31-45,Saint Lucia,183627,610,301
957d35b0c3,Follow Friday  b/c she needs more followers,neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390,284
748e00f196,is starting to get this whole Twitter thing!,neutral,noon,60-70,Samoa,198414,2830,70
b0149e3848," Still waiting for a email  from MAX. So i consider no news, bad news.",negative,night,70-100,San Marino,33931,6.00E+01,566
2319814485, he`s on zul`jin (i think that`s how you spell it) so i doubt they`ll ever meet,neutral,morning,0-20,Sao Tome and Principe,219159,960,228
7d9186a038,i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out,negative,noon,21-30,Saudi Arabia,34813871,2149690,16
eb8fb65281, NAT!!! I`m going to miss you so badly,negative,night,31-45,Senegal,16743927,192530,87
01fb6a1ad7," I didn`t get a lot of sleep myself last night. And it is a good thing, reading",positive,morning,46-60,Serbia,8737371,87460,100
bb09bdd8b2,i dyed my hair back to super black again!,neutral,noon,60-70,Seychelles,98347,460,214
de3c4f3168, I aint blanco either..Yo 100% Puerto Rican mami....yo show muy amor yi tu...but yo no se...,neutral,night,70-100,Sierra Leone,7976983,72180,111
47b8dd8456," How can i vote, it wont let me, says they closed the votes in her category  i wanna vote",neutral,morning,0-20,Singapore,5850342,700,8358
03f8d792f9," Will you ever come to SF Bay Area to preform, i feel left out",negative,noon,21-30,Slovakia,5459642,48088,114
c6f9fa9cf5,"_Holden I must admit though, part of me didn`t want her to get through so she wouldn`t have to put herself through all that again.",neutral,night,31-45,Slovenia,2078938,20140,103
4fe8ecbb6d,Happy Star Wars Day!,positive,morning,46-60,Solomon Islands,686884,2.80E+04,25
ac164fffd5,Hello my lovely followers  love and peace from my house lolz We just need the weather!,positive,noon,60-70,Somalia,15893222,627340,25
0a3e8646ed,_Bill2030 And good morning to you too.,positive,night,70-100,South Africa,59308690,1213090,49
f8a1536034, No but this is our poor week,negative,morning,0-20,South Korea,51269185,97230,527
4c7fec11f6,"getting dressed to go to Granny`s,another day of now twitting",neutral,noon,21-30,South Sudan,11193725,610952,18
69b56ef745,Geoff posted a boo: Coming Home From Tenerife Boo  http://boo.fm/b25651,neutral,night,31-45,Spain,46754778,498800,94
b6bc9fe487," What about having one in TAMPA? I`ve been all excited to do the hunt, but I`m too far from any of those cities",neutral,morning,46-60,Sri Lanka,21413249,62710,341
eae9c20c8d,    #followfriday thank you so much. I`m so behind. Still at about half of what I had.,positive,noon,60-70,Sudan,43849260,1765048,25
404e86f215,(cont) when  told him that I love beans on toast. SO CUTE!,positive,night,70-100,Suriname,586632,156000,4
81a83e8d9a,why am i up so early,negative,morning,0-20,Sweden,10099265,410340,25
c0d5b45663, Joined you on facebook!,neutral,noon,21-30,Switzerland,8654622,3.95E+04,219
c3c1abb017,trying to find some friends and not having any luck,negative,night,31-45,Syria,17500658,183630,95
cc9bbb431f," omgggggggggg, cant belive it! what had happened to it friend? do you know where did you missed it? thats not nice!!",negative,morning,46-60,Tajikistan,9537645,139960,68
529db00fe9,GAH! I have the headache from hell. Reminds me what my lovely wife goes through all too often,neutral,noon,60-70,Tanzania,59734218,885800,67
9a0399f45a,"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it`s a little too memory hungry for my ageing HTC TyTN",neutral,night,70-100,Thailand,69799978,510890,137
8d896356f7, Aww I`m sorry your boys are sick.   I`ll keep my fingers crossed for no tails. lol Stay well youself and get better boys!,neutral,morning,0-20,Timor-Leste,1318445,14870,89
2f3ac07330, Swimming is a no go for me,negative,noon,21-30,Togo,8278724,54390,152
14420761d6,the mall i once worked at has turned into a very depressing place,negative,night,31-45,Tonga,105695,720,147
1a369b36cc,going to the movies with clancy,neutral,morning,46-60,Trinidad and Tobago,1399488,5130,273
8891f2aaa6,"I`m going to be doing the FAFSA form today.  I hope to help out in the Ann Arbor / Detroit Metro Area with computers, art, and design.",neutral,noon,60-70,Tunisia,11818619,155360,76
bfc6e40ae6,All the food in my house has sugar ants in it,neutral,night,70-100,Turkey,84339067,7.70E+05,110
c63d292edc, your understanding would require taking paragraph 3 out of context. But para5 COULD lead to opting out of EVERY class.,neutral,morning,0-20,Turkmenistan,6031200,469930,13
b0c0f7adde,Has finally mastered the art to uploading a photo on said Twitter. You can no longer assume I`m a heffer,neutral,noon,21-30,Tuvalu,11792,30,393
e73fbecac4,I`m so stupid! It`s Star Wars Day!!! May the 4th be with you!!!,neutral,night,31-45,Uganda,45741007,199810,229
b988be367b, I would be scratching ma head toooo,neutral,morning,46-60,Ukraine,43733762,579320,75
f42223e975,"just missing you&hoping to talk to you soon..I`m so happy you`re mine again, though  You have no idea..<3",positive,noon,60-70,United Arab Emirates,9890402,83600,118
83d889f3b2, Here I`m staying up with you and you`re not talking to me.   hehe,neutral,night,70-100,United Kingdom,67886011,241930,281
4afeb17b38,"http://twitpic.com/4jcwm - YES, my #ubook Lenovo T400 finally arrived!",positive,morning,0-20,United States of America,331002651,9147420,36
1f0f9c4a91, ok  thank you,positive,noon,21-30,Uruguay,3473730,175020,20
194a17d89e,  want somebody to hold me Alma! tear tear,negative,night,31-45,Uzbekistan,33469203,425400,79
47a29253a9,...normal hours to give any interested twitter friends a glimpse into a topic near and dear to us.,neutral,morning,46-60,Vanuatu,307145,1.22E+04,25
ecf6c74e95,Brake time!! Nothing for lunch. Tonite.,neutral,noon,60-70,Venezuela,28435940,882050,32
e1cf1d725e, Its over for them,neutral,night,70-100,Vietnam,97338579,310070,314
5c6398a848,I dont like things getting confused. Seems to be happening alot lately,negative,morning,0-20,Yemen,29825964,527970,56
b036980390," Livin` large, huh? I`ve got the same hammock...no tree to hang it from",neutral,noon,21-30,Zambia,18383955,743390,25
